S504_004_00000015.png,3
S504_006_00000018.png,5
S505_002_00000021.png,1
S505_006_00000019.png,5
S506_001_00000040.png,0
S506_002_00000009.png,1
S506_004_00000038.png,3
S506_006_00000042.png,5
S895_002_00000007.png,1
S999_001_00000018.png,0
S999_003_00000055.png,3
